sim_idx,null_final_sync,null_order_param,null_closure_corr
97,0.578947735285032,0.6262450079782306,-0.01623831721001601
98,0.6754056439767989,0.6161461578748955,0.045318314930136515
99,0.5872933988661795,0.6151534053981798,0.03444202565625255
100,0.6907829451642107,0.6566781630944412,-0.0030489653249341038
101,0.7571386919554388,0.6589881464365689,-0.048999085226589925
102,0.7043709903389617,0.6504336321696909,0.03752854850022483
103,0.5679528141218009,0.6206015218000671,0.08061183066808936
104,0.6263086081368481,0.617480905555785,-0.013424748900046078
105,0.6360941251424534,0.6679086011072193,-0.03920865580977594
106,0.6691125582132568,0.6264049231220686,-0.06634072995089377
107,0.6924878495165137,0.6429588539637237,0.10119927525360528
108,0.7320295294785771,0.6335590493610659,0.01968624357032501
109,0.7700421211590819,0.6958508626349211,0.17748223693737597
110,0.650136961338982,0.6372777925617121,-0.002072463037998477
111,0.767600774235217,0.6533684901146753,-0.05245748644067828
112,0.6821872522568808,0.6544978916435525,0.03485765677464971
113,0.6501223081182426,0.6507880158666426,0.0671090247972909
114,0.619449415673593,0.6254125001631182,-0.06693997518227494
115,0.552527253374864,0.6310879815268674,-0.0038165960499220637
116,0.6903484544687247,0.6504459181737182,0.007886628245046365
117,0.6535784571571422,0.6429450175026323,-0.04584438696374322
118,0.6255706954118774,0.6324173963854587,-0.029599098048919154
119,0.639636267554908,0.7021949736357999,0.005145329950216409
120,0.5610365761757583,0.6695294373267734,0.07061038991928426
121,0.6333985963789147,0.657956737819749,-0.07080889184697914
122,0.6983873452571492,0.6236808191578835,-0.016813969891267162
123,0.6163314270039325,0.6240777353235671,-0.04129958620515798
124,0.48385499972143603,0.609170557092162,-0.09079909776108966
125,0.6665617740497438,0.6554737184934614,0.11767591169457371
126,0.5890005684757188,0.5885809558539951,-0.08982870863710901
127,0.6098814443387348,0.6120137065745781,-0.08759429989356148
128,0.7268285748786353,0.639504698394796,-0.03600211575257496
129,0.5534448511353253,0.6601211080822407,0.08181386342547387
130,0.760712961886652,0.6769378070533412,-0.09917973328686974
131,0.6307070383986979,0.6186230479337922,-0.17749551269792252
132,0.5598849942014048,0.6290000170392421,0.02278768096249512
133,0.6291849795974178,0.6297719044858087,0.13393537957223478
134,0.6079012025010021,0.6181779758406243,-0.10429146073618764
135,0.7494032542063087,0.632391631887559,-0.07570911053108866
