universe_id,detector_id,depth,detector_name
2499,7,5,D08_neighborhood_stability
2499,10,9,D11_symmetry_breaking
2499,11,5,D12_closure
2499,12,6,D13_composition
2499,14,6,D15_self_reference
2499,15,8,D16_scale_invariance
2499,16,5,D17_repeatability
2499,17,8,D18_separability
2500,1,6,D02_trajectory_convergence
2500,3,5,D04_recurrence
2500,4,5,D05_persistence
2500,5,16,D06_invariant_transitions
2500,12,6,D13_composition
2500,14,6,D15_self_reference
2500,15,8,D16_scale_invariance
2500,17,8,D18_separability
2500,18,10,D19_boundary_formation
2500,19,5,D20_distance_structure
2501,1,6,D02_trajectory_convergence
2501,3,5,D04_recurrence
2501,5,11,D06_invariant_transitions
2501,11,5,D12_closure
2501,12,6,D13_composition
2501,13,8,D14_hierarchy
2501,14,6,D15_self_reference
2501,17,8,D18_separability
2501,19,5,D20_distance_structure
2502,1,6,D02_trajectory_convergence
2502,3,5,D04_recurrence
2502,4,5,D05_persistence
2502,5,22,D06_invariant_transitions
2502,12,6,D13_composition
2502,14,6,D15_self_reference
2502,15,8,D16_scale_invariance
2502,17,8,D18_separability
2502,18,10,D19_boundary_formation
2502,19,5,D20_distance_structure
2503,1,6,D02_trajectory_convergence
2503,3,5,D04_recurrence
2503,4,5,D05_persistence
2503,7,5,D08_neighborhood_stability
2503,12,6,D13_composition
2503,14,6,D15_self_reference
2503,15,8,D16_scale_invariance
2503,17,8,D18_separability
2503,18,10,D19_boundary_formation
2503,19,5,D20_distance_structure
2504,1,6,D02_trajectory_convergence
2504,3,5,D04_recurrence
2504,4,5,D05_persistence
2504,5,14,D06_invariant_transitions
2504,6,8,D07_forbidden_transitions
2504,12,6,D13_composition
2504,14,6,D15_self_reference
2504,15,8,D16_scale_invariance
2504,17,8,D18_separability
2504,18,10,D19_boundary_formation
2504,19,5,D20_distance_structure
2505,3,5,D04_recurrence
2505,4,34,D05_persistence
2505,5,5,D06_invariant_transitions
2505,7,5,D08_neighborhood_stability
2505,10,11,D11_symmetry_breaking
2505,11,5,D12_closure
2505,12,6,D13_composition
2505,14,6,D15_self_reference
2505,15,8,D16_scale_invariance
2505,16,5,D17_repeatability
2505,17,8,D18_separability
2506,1,6,D02_trajectory_convergence
2506,3,5,D04_recurrence
2506,4,5,D05_persistence
2506,5,47,D06_invariant_transitions
2506,7,5,D08_neighborhood_stability
2506,12,6,D13_composition
2506,13,8,D14_hierarchy
2506,14,6,D15_self_reference
2506,17,8,D18_separability
2506,18,10,D19_boundary_formation
2506,19,5,D20_distance_structure
2507,1,6,D02_trajectory_convergence
2507,3,7,D04_recurrence
2507,5,10,D06_invariant_transitions
2507,10,17,D11_symmetry_breaking
2507,12,9,D13_composition
2507,14,6,D15_self_reference
2507,18,10,D19_boundary_formation
2507,19,5,D20_distance_structure
2508,1,6,D02_trajectory_convergence
2508,3,5,D04_recurrence
2508,4,5,D05_persistence
2508,5,32,D06_invariant_transitions
2508,7,5,D08_neighborhood_stability
2508,12,6,D13_composition
2508,14,6,D15_self_reference
2508,15,8,D16_scale_invariance
2508,17,8,D18_separability
2508,18,10,D19_boundary_formation
2508,19,5,D20_distance_structure
2509,1,8,D02_trajectory_convergence
2509,3,6,D04_recurrence
2509,4,5,D05_persistence
2509,5,48,D06_invariant_transitions
2509,7,5,D08_neighborhood_stability
2509,12,6,D13_composition
2509,14,6,D15_self_reference
2509,15,8,D16_scale_invariance
2509,17,8,D18_separability
2509,18,10,D19_boundary_formation
2509,19,5,D20_distance_structure
2510,1,6,D02_trajectory_convergence
2510,3,5,D04_recurrence
2510,4,5,D05_persistence
2510,5,10,D06_invariant_transitions
2510,6,8,D07_forbidden_transitions
2510,12,6,D13_composition
2510,14,6,D15_self_reference
2510,15,8,D16_scale_invariance
2510,17,8,D18_separability
2510,18,10,D19_boundary_formation
2510,19,5,D20_distance_structure
2511,2,5,D03_trajectory_divergence
2511,3,5,D04_recurrence
2511,5,5,D06_invariant_transitions
2511,7,5,D08_neighborhood_stability
2511,10,10,D11_symmetry_breaking
2511,11,5,D12_closure
2511,12,6,D13_composition
2511,14,6,D15_self_reference
2511,15,8,D16_scale_invariance
2511,16,5,D17_repeatability
2511,17,8,D18_separability
2512,1,8,D02_trajectory_convergence
2512,3,5,D04_recurrence
2512,4,8,D05_persistence
2512,5,12,D06_invariant_transitions
2512,7,5,D08_neighborhood_stability
2512,12,6,D13_composition
2512,14,6,D15_self_reference
2512,15,8,D16_scale_invariance
2512,17,8,D18_separability
2512,18,10,D19_boundary_formation
2512,19,5,D20_distance_structure
2513,1,7,D02_trajectory_convergence
2513,3,5,D04_recurrence
2513,5,12,D06_invariant_transitions
2513,11,9,D12_closure
2513,12,8,D13_composition
2513,13,8,D14_hierarchy
2513,14,6,D15_self_reference
2513,19,5,D20_distance_structure
2514,1,6,D02_trajectory_convergence
2514,3,5,D04_recurrence
2514,4,5,D05_persistence
2514,7,5,D08_neighborhood_stability
2514,8,8,D09_compression
2514,12,6,D13_composition
2514,14,6,D15_self_reference
2514,15,8,D16_scale_invariance
2514,18,10,D19_boundary_formation
2514,19,5,D20_distance_structure
2515,1,8,D02_trajectory_convergence
2515,3,5,D04_recurrence
2515,4,5,D05_persistence
2515,7,5,D08_neighborhood_stability
2515,11,5,D12_closure
2515,12,6,D13_composition
2515,14,6,D15_self_reference
2515,15,8,D16_scale_invariance
2515,17,8,D18_separability
2515,18,10,D19_boundary_formation
2515,19,5,D20_distance_structure
2516,1,6,D02_trajectory_convergence
2516,3,5,D04_recurrence
2516,4,5,D05_persistence
2516,5,16,D06_invariant_transitions
2516,6,8,D07_forbidden_transitions
2516,12,6,D13_composition
2516,14,6,D15_self_reference
2516,15,8,D16_scale_invariance
2516,17,8,D18_separability
2516,18,10,D19_boundary_formation
2516,19,5,D20_distance_structure
2517,3,5,D04_recurrence
2517,4,32,D05_persistence
2517,5,5,D06_invariant_transitions
2517,7,5,D08_neighborhood_stability
2517,10,11,D11_symmetry_breaking
2517,11,5,D12_closure
2517,12,6,D13_composition
2517,14,6,D15_self_reference
2517,15,8,D16_scale_invariance
2517,16,5,D17_repeatability
2517,17,8,D18_separability
2518,1,6,D02_trajectory_convergence
2518,3,5,D04_recurrence
2518,4,5,D05_persistence
2518,7,5,D08_neighborhood_stability
2518,12,6,D13_composition
2518,14,6,D15_self_reference
2518,17,8,D18_separability
2518,18,10,D19_boundary_formation
2518,19,5,D20_distance_structure
2519,1,6,D02_trajectory_convergence
2519,3,5,D04_recurrence
2519,5,38,D06_invariant_transitions
2519,10,9,D11_symmetry_breaking
2519,12,6,D13_composition
2519,14,6,D15_self_reference
2519,15,8,D16_scale_invariance
2519,17,8,D18_separability
2519,19,5,D20_distance_structure
2520,1,6,D02_trajectory_convergence
2520,3,5,D04_recurrence
2520,4,5,D05_persistence
2520,5,11,D06_invariant_transitions
2520,6,8,D07_forbidden_transitions
2520,12,6,D13_composition
2520,14,6,D15_self_reference
2520,15,8,D16_scale_invariance
2520,17,8,D18_separability
2520,18,10,D19_boundary_formation
2520,19,5,D20_distance_structure
2521,1,8,D02_trajectory_convergence
2521,3,5,D04_recurrence
2521,4,5,D05_persistence
2521,7,5,D08_neighborhood_stability
2521,12,6,D13_composition
2521,14,6,D15_self_reference
2521,15,8,D16_scale_invariance
2521,17,8,D18_separability
2521,18,10,D19_boundary_formation
2521,19,5,D20_distance_structure
2522,1,6,D02_trajectory_convergence
2522,3,5,D04_recurrence
2522,4,5,D05_persistence
2522,5,16,D06_invariant_transitions
2522,6,8,D07_forbidden_transitions
2522,12,6,D13_composition
2522,14,6,D15_self_reference
2522,15,8,D16_scale_invariance
2522,17,8,D18_separability
2522,18,10,D19_boundary_formation
2522,19,5,D20_distance_structure
2523,3,5,D04_recurrence
2523,5,5,D06_invariant_transitions
2523,7,5,D08_neighborhood_stability
2523,10,12,D11_symmetry_breaking
2523,11,5,D12_closure
2523,12,6,D13_composition
2523,14,6,D15_self_reference
2523,15,8,D16_scale_invariance
2523,16,5,D17_repeatability
2523,17,8,D18_separability
2524,1,6,D02_trajectory_convergence
2524,3,5,D04_recurrence
2524,4,5,D05_persistence
2524,5,45,D06_invariant_transitions
2524,7,5,D08_neighborhood_stability
2524,12,6,D13_composition
2524,14,6,D15_self_reference
2524,15,8,D16_scale_invariance
2524,17,8,D18_separability
2524,18,10,D19_boundary_formation
2524,19,5,D20_distance_structure
2525,1,6,D02_trajectory_convergence
2525,3,9,D04_recurrence
2525,5,5,D06_invariant_transitions
2525,10,12,D11_symmetry_breaking
2525,12,10,D13_composition
2525,14,6,D15_self_reference
2525,17,8,D18_separability
2525,19,5,D20_distance_structure
2526,1,6,D02_trajectory_convergence
2526,3,5,D04_recurrence
2526,4,5,D05_persistence
2526,5,13,D06_invariant_transitions
2526,12,6,D13_composition
2526,14,6,D15_self_reference
2526,17,8,D18_separability
2526,18,10,D19_boundary_formation
2526,19,5,D20_distance_structure
2527,1,6,D02_trajectory_convergence
2527,3,5,D04_recurrence
2527,4,6,D05_persistence
2527,7,5,D08_neighborhood_stability
2527,10,23,D11_symmetry_breaking
2527,12,6,D13_composition
2527,14,6,D15_self_reference
2527,15,8,D16_scale_invariance
2527,17,8,D18_separability
2527,19,5,D20_distance_structure
2528,1,6,D02_trajectory_convergence
2528,3,5,D04_recurrence
2528,4,5,D05_persistence
2528,5,13,D06_invariant_transitions
2528,6,8,D07_forbidden_transitions
2528,12,6,D13_composition
2528,13,8,D14_hierarchy
2528,14,6,D15_self_reference
2528,15,8,D16_scale_invariance
2528,17,8,D18_separability
2528,18,10,D19_boundary_formation
2528,19,5,D20_distance_structure
2529,3,5,D04_recurrence
2529,4,33,D05_persistence
2529,5,5,D06_invariant_transitions
2529,7,5,D08_neighborhood_stability
2529,10,10,D11_symmetry_breaking
2529,11,5,D12_closure
2529,12,6,D13_composition
2529,14,6,D15_self_reference
2529,15,8,D16_scale_invariance
2529,16,5,D17_repeatability
2529,17,8,D18_separability
2530,1,8,D02_trajectory_convergence
2530,3,5,D04_recurrence
2530,4,5,D05_persistence
2530,5,46,D06_invariant_transitions
2530,7,5,D08_neighborhood_stability
2530,12,6,D13_composition
2530,14,6,D15_self_reference
2530,15,8,D16_scale_invariance
2530,17,8,D18_separability
2530,18,10,D19_boundary_formation
2530,19,5,D20_distance_structure
2531,1,7,D02_trajectory_convergence
2531,3,8,D04_recurrence
2531,10,11,D11_symmetry_breaking
2531,12,10,D13_composition
2531,13,8,D14_hierarchy
2531,14,8,D15_self_reference
2531,18,10,D19_boundary_formation
2531,19,5,D20_distance_structure
2532,1,6,D02_trajectory_convergence
2532,3,5,D04_recurrence
2532,4,5,D05_persistence
2532,5,48,D06_invariant_transitions
2532,7,5,D08_neighborhood_stability
2532,12,7,D13_composition
2532,13,8,D14_hierarchy
2532,14,6,D15_self_reference
2532,17,8,D18_separability
2532,18,10,D19_boundary_formation
2532,19,5,D20_distance_structure
2533,1,8,D02_trajectory_convergence
2533,3,5,D04_recurrence
2533,4,5,D05_persistence
2533,7,5,D08_neighborhood_stability
2533,12,6,D13_composition
2533,14,6,D15_self_reference
2533,15,8,D16_scale_invariance
2533,17,8,D18_separability
2533,18,10,D19_boundary_formation
2533,19,5,D20_distance_structure
2534,1,6,D02_trajectory_convergence
2534,3,5,D04_recurrence
2534,4,5,D05_persistence
2534,5,10,D06_invariant_transitions
2534,6,8,D07_forbidden_transitions
2534,12,6,D13_composition
2534,13,8,D14_hierarchy
2534,14,6,D15_self_reference
2534,15,8,D16_scale_invariance
2534,17,8,D18_separability
2534,18,10,D19_boundary_formation
2534,19,5,D20_distance_structure
2535,2,5,D03_trajectory_divergence
2535,3,5,D04_recurrence
2535,5,5,D06_invariant_transitions
2535,7,5,D08_neighborhood_stability
2535,10,17,D11_symmetry_breaking
2535,11,5,D12_closure
2535,12,6,D13_composition
2535,14,6,D15_self_reference
2535,15,8,D16_scale_invariance
2535,17,8,D18_separability
2536,1,6,D02_trajectory_convergence
2536,3,5,D04_recurrence
2536,4,5,D05_persistence
2536,5,46,D06_invariant_transitions
2536,7,5,D08_neighborhood_stability
2536,12,6,D13_composition
2536,14,6,D15_self_reference
2536,15,8,D16_scale_invariance
2536,17,8,D18_separability
2536,18,10,D19_boundary_formation
2536,19,5,D20_distance_structure
2537,1,8,D02_trajectory_convergence
2537,3,6,D04_recurrence
2537,5,26,D06_invariant_transitions
2537,12,18,D13_composition
2537,14,6,D15_self_reference
2537,17,8,D18_separability
2537,19,5,D20_distance_structure
2538,1,6,D02_trajectory_convergence
2538,3,5,D04_recurrence
2538,4,5,D05_persistence
2538,5,34,D06_invariant_transitions
2538,7,5,D08_neighborhood_stability
2538,12,6,D13_composition
2538,14,6,D15_self_reference
2538,17,8,D18_separability
2538,18,10,D19_boundary_formation
2538,19,5,D20_distance_structure
2539,1,6,D02_trajectory_convergence
2539,3,5,D04_recurrence
2539,4,5,D05_persistence
2539,5,45,D06_invariant_transitions
2539,7,5,D08_neighborhood_stability
2539,11,5,D12_closure
2539,12,6,D13_composition
2539,14,6,D15_self_reference
2539,15,8,D16_scale_invariance
2539,17,8,D18_separability
2539,18,10,D19_boundary_formation
2539,19,5,D20_distance_structure
2540,1,6,D02_trajectory_convergence
2540,3,5,D04_recurrence
2540,4,5,D05_persistence
2540,5,11,D06_invariant_transitions
2540,6,8,D07_forbidden_transitions
2540,12,6,D13_composition
2540,14,6,D15_self_reference
2540,15,8,D16_scale_invariance
2540,17,8,D18_separability
2540,18,10,D19_boundary_formation
2540,19,5,D20_distance_structure
2541,2,5,D03_trajectory_divergence
2541,5,5,D06_invariant_transitions
2541,7,5,D08_neighborhood_stability
2541,10,14,D11_symmetry_breaking
2541,12,6,D13_composition
2541,14,6,D15_self_reference
2541,15,8,D16_scale_invariance
2541,17,8,D18_separability
2542,1,6,D02_trajectory_convergence
2542,3,5,D04_recurrence
2542,4,5,D05_persistence
2542,5,49,D06_invariant_transitions
2542,7,5,D08_neighborhood_stability
2542,12,6,D13_composition
2542,14,6,D15_self_reference
2542,15,8,D16_scale_invariance
2542,17,8,D18_separability
2542,18,10,D19_boundary_formation
2542,19,5,D20_distance_structure
2543,1,6,D02_trajectory_convergence
2543,2,47,D03_trajectory_divergence
2543,3,5,D04_recurrence
2543,5,5,D06_invariant_transitions
2543,11,14,D12_closure
2543,12,14,D13_composition
2543,14,6,D15_self_reference
2543,17,8,D18_separability
2544,1,6,D02_trajectory_convergence
2544,3,6,D04_recurrence
2544,4,5,D05_persistence
2544,5,34,D06_invariant_transitions
2544,7,5,D08_neighborhood_stability
2544,12,6,D13_composition
2544,14,6,D15_self_reference
2544,15,8,D16_scale_invariance
2544,17,8,D18_separability
2544,18,10,D19_boundary_formation
2544,19,5,D20_distance_structure
2545,1,8,D02_trajectory_convergence
2545,3,5,D04_recurrence
2545,4,5,D05_persistence
2545,7,5,D08_neighborhood_stability
2545,12,6,D13_composition
2545,14,6,D15_self_reference
2545,15,8,D16_scale_invariance
2545,17,8,D18_separability
2545,18,10,D19_boundary_formation
2545,19,5,D20_distance_structure
2546,1,6,D02_trajectory_convergence
2546,3,5,D04_recurrence
2546,4,5,D05_persistence
2546,5,20,D06_invariant_transitions
2546,6,8,D07_forbidden_transitions
2546,12,6,D13_composition
2546,14,6,D15_self_reference
2546,15,8,D16_scale_invariance
2546,17,8,D18_separability
2546,18,10,D19_boundary_formation
2546,19,5,D20_distance_structure
2547,3,5,D04_recurrence
2547,4,29,D05_persistence
2547,5,5,D06_invariant_transitions
2547,7,5,D08_neighborhood_stability
2547,10,10,D11_symmetry_breaking
2547,11,5,D12_closure
2547,12,6,D13_composition
2547,14,6,D15_self_reference
2547,15,8,D16_scale_invariance
2547,16,5,D17_repeatability
2547,17,8,D18_separability
2548,1,6,D02_trajectory_convergence
2548,3,5,D04_recurrence
2548,4,5,D05_persistence
2548,5,49,D06_invariant_transitions
2548,7,5,D08_neighborhood_stability
2548,8,22,D09_compression
2548,12,7,D13_composition
2548,14,6,D15_self_reference
2548,17,8,D18_separability
2548,18,10,D19_boundary_formation
2548,19,5,D20_distance_structure
2549,1,6,D02_trajectory_convergence
2549,3,7,D04_recurrence
2549,5,7,D06_invariant_transitions
2549,12,7,D13_composition
2549,14,6,D15_self_reference
2550,1,6,D02_trajectory_convergence
2550,3,5,D04_recurrence
2550,4,5,D05_persistence
2550,5,11,D06_invariant_transitions
2550,6,8,D07_forbidden_transitions
2550,12,6,D13_composition
2550,14,6,D15_self_reference
2550,17,8,D18_separability
2550,18,10,D19_boundary_formation
2550,19,5,D20_distance_structure
2551,1,8,D02_trajectory_convergence
2551,3,5,D04_recurrence
2551,4,5,D05_persistence
2551,5,45,D06_invariant_transitions
2551,7,5,D08_neighborhood_stability
2551,12,6,D13_composition
2551,14,6,D15_self_reference
2551,15,8,D16_scale_invariance
2551,17,8,D18_separability
2551,18,10,D19_boundary_formation
2551,19,5,D20_distance_structure
2552,1,6,D02_trajectory_convergence
2552,3,5,D04_recurrence
2552,4,5,D05_persistence
2552,5,11,D06_invariant_transitions
2552,6,8,D07_forbidden_transitions
2552,12,6,D13_composition
2552,14,6,D15_self_reference
2552,15,8,D16_scale_invariance
2552,17,8,D18_separability
2552,18,10,D19_boundary_formation
2552,19,5,D20_distance_structure
2553,2,5,D03_trajectory_divergence
2553,3,5,D04_recurrence
2553,5,5,D06_invariant_transitions
2553,7,5,D08_neighborhood_stability
2553,10,15,D11_symmetry_breaking
2553,11,5,D12_closure
2553,12,6,D13_composition
2553,14,6,D15_self_reference
2553,15,8,D16_scale_invariance
2553,17,8,D18_separability
2554,1,6,D02_trajectory_convergence
2554,3,5,D04_recurrence
2554,4,5,D05_persistence
2554,5,45,D06_invariant_transitions
2554,7,5,D08_neighborhood_stability
2554,12,6,D13_composition
2554,14,6,D15_self_reference
2554,15,8,D16_scale_invariance
2554,17,8,D18_separability
2554,18,10,D19_boundary_formation
2554,19,5,D20_distance_structure
2555,1,6,D02_trajectory_convergence
2555,3,7,D04_recurrence
2555,5,9,D06_invariant_transitions
2555,10,8,D11_symmetry_breaking
2555,12,10,D13_composition
2555,14,6,D15_self_reference
2555,17,8,D18_separability
2555,18,10,D19_boundary_formation
2555,19,5,D20_distance_structure
2556,1,6,D02_trajectory_convergence
2556,3,5,D04_recurrence
2556,4,5,D05_persistence
2556,5,37,D06_invariant_transitions
2556,7,5,D08_neighborhood_stability
2556,12,6,D13_composition
2556,14,6,D15_self_reference
2556,15,8,D16_scale_invariance
2556,17,8,D18_separability
2556,18,10,D19_boundary_formation
2556,19,5,D20_distance_structure
2557,1,8,D02_trajectory_convergence
2557,3,7,D04_recurrence
2557,4,5,D05_persistence
2557,5,49,D06_invariant_transitions
2557,7,5,D08_neighborhood_stability
2557,12,7,D13_composition
2557,14,6,D15_self_reference
2557,15,8,D16_scale_invariance
2557,17,8,D18_separability
2557,18,10,D19_boundary_formation
2557,19,5,D20_distance_structure
2558,1,6,D02_trajectory_convergence
2558,3,5,D04_recurrence
2558,4,5,D05_persistence
2558,5,14,D06_invariant_transitions
2558,6,8,D07_forbidden_transitions
2558,12,6,D13_composition
2558,14,6,D15_self_reference
2558,15,8,D16_scale_invariance
2558,17,8,D18_separability
2558,18,10,D19_boundary_formation
2558,19,5,D20_distance_structure
2559,2,5,D03_trajectory_divergence
2559,3,5,D04_recurrence
2559,5,5,D06_invariant_transitions
2559,7,5,D08_neighborhood_stability
