universe_id,property,score,transition_depth
943,arithmetic,0.0,0.0
943,geometry,0.9999999999985575,2.0
943,dimension,0.0,0.0
944,distinction,0.5,2.0
944,persistence,1.0,1.0
944,composition,0.0,26.0
944,closure,0.9230769230769231,2.0
944,arithmetic,0.0,0.0
944,geometry,1.0,2.0
944,dimension,0.0,0.0
945,distinction,1.0,1.0
945,persistence,1.0,0.0
945,composition,0.0,26.0
945,closure,0.9615384615384616,1.0
945,arithmetic,0.0,0.0
945,geometry,0.0,26.0
945,dimension,0.0,0.0
946,distinction,1.0,1.0
946,persistence,1.0,0.0
946,composition,0.0,26.0
946,closure,0.9615384615384616,1.0
946,arithmetic,0.0,0.0
946,geometry,0.0,26.0
946,dimension,0.0,0.0
947,distinction,0.5,2.0
947,persistence,1.0,1.0
947,composition,0.04,1.0
947,closure,0.9230769230769231,2.0
947,arithmetic,0.0,0.0
947,geometry,1.0,2.0
947,dimension,0.0,0.0
948,distinction,0.5,2.0
948,persistence,1.0,1.0
948,composition,0.0,26.0
948,closure,0.9230769230769231,2.0
948,arithmetic,0.0,0.0
948,geometry,1.0,2.0
948,dimension,0.0,0.0
949,distinction,0.5,2.0
949,persistence,1.0,1.0
949,composition,0.0,26.0
949,closure,0.9230769230769231,2.0
949,arithmetic,0.0,0.0
949,geometry,0.9999999999985575,2.0
949,dimension,0.0,0.0
950,distinction,0.25,4.0
950,persistence,1.0,3.0
950,composition,0.04,1.0
950,closure,0.8461538461538461,4.0
950,arithmetic,0.5,2.0
950,geometry,1.0,4.0
950,dimension,0.0,0.0
951,distinction,0.3333333333333333,3.0
951,persistence,1.0,2.0
951,composition,0.04,1.0
951,closure,0.8846153846153846,3.0
951,arithmetic,0.0,0.0
951,geometry,1.0,3.0
951,dimension,0.0,0.0
952,distinction,1.0,1.0
952,persistence,1.0,0.0
952,composition,0.0,26.0
952,closure,0.9615384615384616,1.0
952,arithmetic,0.0,0.0
952,geometry,0.0,26.0
952,dimension,0.0,0.0
953,distinction,1.0,1.0
953,persistence,1.0,0.0
953,composition,0.0,26.0
953,closure,0.9615384615384616,1.0
953,arithmetic,0.0,0.0
953,geometry,0.0,26.0
953,dimension,0.0,0.0
954,distinction,0.5,2.0
954,persistence,1.0,1.0
954,composition,0.0,26.0
954,closure,0.9230769230769231,2.0
954,arithmetic,0.0,0.0
954,geometry,0.9999999999985575,2.0
954,dimension,0.0,0.0
955,distinction,0.3333333333333333,3.0
955,persistence,1.0,2.0
955,composition,0.04,1.0
955,closure,0.8846153846153846,3.0
955,arithmetic,0.0,0.0
955,geometry,1.0,3.0
955,dimension,0.0,0.0
956,distinction,0.5,2.0
956,persistence,1.0,1.0
956,composition,0.04,1.0
956,closure,0.9230769230769231,2.0
956,arithmetic,0.0,0.0
956,geometry,0.9999999999985575,2.0
956,dimension,0.0,0.0
957,distinction,0.5,2.0
957,persistence,1.0,1.0
957,composition,0.04,1.0
957,closure,0.9230769230769231,2.0
957,arithmetic,0.0,0.0
957,geometry,0.9999999999985575,2.0
957,dimension,0.0,0.0
958,distinction,0.5,2.0
958,persistence,1.0,1.0
958,composition,0.0,26.0
958,closure,0.9230769230769231,2.0
958,arithmetic,0.0,0.0
958,geometry,1.0,2.0
958,dimension,0.0,0.0
959,distinction,1.0,1.0
959,persistence,1.0,0.0
959,composition,0.0,26.0
959,closure,0.9615384615384616,1.0
959,arithmetic,0.0,0.0
959,geometry,0.0,26.0
959,dimension,0.0,0.0
960,distinction,1.0,1.0
960,persistence,1.0,0.0
960,composition,0.0,26.0
960,closure,0.9615384615384616,1.0
960,arithmetic,0.0,0.0
960,geometry,0.0,26.0
960,dimension,0.0,0.0
961,distinction,1.0,1.0
961,persistence,1.0,0.0
961,composition,0.0,26.0
961,closure,0.9615384615384616,1.0
961,arithmetic,0.0,0.0
961,geometry,0.0,26.0
961,dimension,0.0,0.0
962,distinction,0.3333333333333333,3.0
962,persistence,1.0,2.0
962,composition,0.04,1.0
962,closure,0.8846153846153846,3.0
962,arithmetic,0.0,0.0
962,geometry,1.0,3.0
962,dimension,0.0,0.0
963,distinction,1.0,1.0
963,persistence,1.0,0.0
963,composition,0.0,26.0
963,closure,0.9615384615384616,1.0
963,arithmetic,0.0,0.0
963,geometry,0.0,26.0
963,dimension,0.0,0.0
964,distinction,1.0,1.0
964,persistence,1.0,0.0
964,composition,0.0,26.0
964,closure,0.9615384615384616,1.0
964,arithmetic,0.0,0.0
964,geometry,0.0,26.0
964,dimension,0.0,0.0
965,distinction,0.3333333333333333,3.0
965,persistence,1.0,2.0
965,composition,0.04,1.0
965,closure,0.8846153846153846,3.0
965,arithmetic,0.25,2.0
965,geometry,1.0,3.0
965,dimension,0.0,0.0
966,distinction,0.25,4.0
966,persistence,1.0,3.0
966,composition,0.12,1.0
966,closure,0.8461538461538461,4.0
966,arithmetic,0.25,3.0
966,geometry,1.0,4.0
966,dimension,0.0,0.0
967,distinction,0.3333333333333333,3.0
967,persistence,1.0,2.0
967,composition,0.08,1.0
967,closure,0.8846153846153846,3.0
967,arithmetic,0.0,0.0
967,geometry,1.0,3.0
967,dimension,0.0,0.0
968,distinction,0.4,5.0
968,persistence,0.2,26.0
968,composition,1.0,1.0
968,closure,0.8076923076923077,5.0
968,arithmetic,0.25,2.0
968,geometry,1.0,5.0
968,dimension,0.0,0.0
969,distinction,0.5,2.0
969,persistence,1.0,1.0
969,composition,0.0,26.0
969,closure,0.9230769230769231,2.0
969,arithmetic,0.0,0.0
969,geometry,0.9999999999985575,2.0
969,dimension,0.0,0.0
970,distinction,0.5,2.0
970,persistence,1.0,1.0
970,composition,0.0,26.0
970,closure,0.9230769230769231,2.0
970,arithmetic,0.0,0.0
970,geometry,1.0,2.0
970,dimension,0.0,0.0
971,distinction,0.3333333333333333,3.0
971,persistence,1.0,2.0
971,composition,0.08,1.0
971,closure,0.8846153846153846,3.0
971,arithmetic,0.0,0.0
971,geometry,1.0,3.0
971,dimension,0.0,0.0
972,distinction,0.5,2.0
972,persistence,1.0,1.0
972,composition,0.04,1.0
972,closure,0.9230769230769231,2.0
972,arithmetic,0.0,0.0
972,geometry,1.0,2.0
972,dimension,0.0,0.0
973,distinction,1.0,1.0
973,persistence,1.0,0.0
973,composition,0.0,26.0
973,closure,0.9615384615384616,1.0
973,arithmetic,0.0,0.0
973,geometry,0.0,26.0
973,dimension,0.0,0.0
974,distinction,1.0,1.0
974,persistence,1.0,0.0
974,composition,0.0,26.0
974,closure,0.9615384615384616,1.0
974,arithmetic,0.0,0.0
974,geometry,0.0,26.0
974,dimension,0.0,0.0
975,distinction,0.5,2.0
975,persistence,1.0,1.0
975,composition,0.0,26.0
975,closure,0.9230769230769231,2.0
975,arithmetic,0.25,1.0
975,geometry,1.0,2.0
975,dimension,0.0,0.0
976,distinction,0.5,2.0
976,persistence,1.0,1.0
976,composition,0.0,26.0
976,closure,0.9230769230769231,2.0
976,arithmetic,0.0,0.0
976,geometry,0.9999999999985575,2.0
976,dimension,0.0,0.0
977,distinction,0.3333333333333333,3.0
977,persistence,1.0,2.0
977,composition,0.04,1.0
977,closure,0.8846153846153846,3.0
977,arithmetic,0.0,0.0
977,geometry,1.0,3.0
977,dimension,0.0,0.0
978,distinction,1.0,1.0
978,persistence,1.0,0.0
978,composition,0.0,26.0
978,closure,0.9615384615384616,1.0
978,arithmetic,0.0,0.0
978,geometry,0.0,26.0
978,dimension,0.0,0.0
979,distinction,0.3333333333333333,3.0
979,persistence,1.0,2.0
979,composition,0.04,1.0
979,closure,0.8846153846153846,3.0
979,arithmetic,0.0,0.0
979,geometry,1.0,3.0
979,dimension,0.0,0.0
980,distinction,1.0,3.0
980,persistence,0.2,26.0
980,composition,0.0,26.0
980,closure,0.8846153846153846,3.0
980,arithmetic,0.0,0.0
980,geometry,0.9999999999981798,3.0
980,dimension,0.0,0.0
981,distinction,0.25,4.0
981,persistence,1.0,3.0
981,composition,0.12,1.0
981,closure,0.8461538461538461,4.0
981,arithmetic,0.25,2.0
981,geometry,1.0,4.0
981,dimension,0.0,0.0
982,distinction,0.5,2.0
982,persistence,1.0,1.0
982,composition,0.0,26.0
982,closure,0.9230769230769231,2.0
982,arithmetic,0.0,0.0
982,geometry,1.0,2.0
982,dimension,0.0,0.0
983,distinction,0.5,2.0
983,persistence,1.0,1.0
983,composition,0.0,26.0
983,closure,0.9230769230769231,2.0
983,arithmetic,0.0,0.0
983,geometry,0.9999999999985575,2.0
983,dimension,0.0,0.0
984,distinction,0.5,2.0
984,persistence,1.0,1.0
984,composition,0.04,1.0
984,closure,0.9230769230769231,2.0
984,arithmetic,0.0,0.0
984,geometry,1.0,2.0
984,dimension,0.0,0.0
985,distinction,0.3333333333333333,3.0
985,persistence,1.0,2.0
985,composition,0.08,1.0
985,closure,0.8846153846153846,3.0
985,arithmetic,0.0,0.0
985,geometry,1.0,3.0
985,dimension,0.0,0.0
986,distinction,0.5,2.0
986,persistence,1.0,1.0
986,composition,0.0,26.0
986,closure,0.9230769230769231,2.0
986,arithmetic,0.25,1.0
986,geometry,1.0,2.0
986,dimension,0.0,0.0
987,distinction,0.5,2.0
987,persistence,1.0,1.0
987,composition,0.0,26.0
987,closure,0.9230769230769231,2.0
987,arithmetic,0.0,0.0
987,geometry,1.0,2.0
987,dimension,0.0,0.0
988,distinction,0.25,4.0
988,persistence,1.0,3.0
988,composition,0.0,26.0
988,closure,0.8461538461538461,4.0
988,arithmetic,0.25,1.0
988,geometry,1.0,4.0
988,dimension,0.0,0.0
989,distinction,0.5,2.0
989,persistence,1.0,1.0
989,composition,0.04,1.0
989,closure,0.9230769230769231,2.0
989,arithmetic,0.0,0.0
989,geometry,0.9999999999985575,2.0
989,dimension,0.0,0.0
990,distinction,0.5,2.0
990,persistence,1.0,1.0
990,composition,0.0,26.0
990,closure,0.9230769230769231,2.0
990,arithmetic,0.0,0.0
990,geometry,0.9999999999985575,2.0
990,dimension,0.0,0.0
991,distinction,0.3333333333333333,3.0
991,persistence,1.0,2.0
991,composition,0.04,2.0
991,closure,0.8846153846153846,3.0
991,arithmetic,0.0,0.0
991,geometry,1.0,3.0
991,dimension,0.0,0.0
992,distinction,1.0,1.0
992,persistence,1.0,0.0
992,composition,0.0,26.0
992,closure,0.9615384615384616,1.0
992,arithmetic,0.0,0.0
992,geometry,0.0,26.0
992,dimension,0.0,0.0
993,distinction,0.3333333333333333,3.0
993,persistence,1.0,2.0
993,composition,0.0,26.0
993,closure,0.8846153846153846,3.0
993,arithmetic,0.0,0.0
993,geometry,1.0,3.0
993,dimension,0.0,0.0
994,distinction,1.0,1.0
994,persistence,1.0,0.0
994,composition,0.0,26.0
994,closure,0.9615384615384616,1.0
994,arithmetic,0.0,0.0
994,geometry,0.0,26.0
994,dimension,0.0,0.0
995,distinction,1.0,1.0
995,persistence,1.0,0.0
995,composition,0.0,26.0
995,closure,0.9615384615384616,1.0
995,arithmetic,0.0,0.0
995,geometry,0.0,26.0
995,dimension,0.0,0.0
996,distinction,0.5,4.0
996,persistence,0.2,26.0
996,composition,0.08,1.0
996,closure,0.8461538461538461,4.0
996,arithmetic,0.25,2.0
996,geometry,1.0,4.0
996,dimension,0.0,0.0
997,distinction,0.3333333333333333,3.0
997,persistence,1.0,2.0
997,composition,0.0,26.0
997,closure,0.8846153846153846,3.0
997,arithmetic,0.0,0.0
997,geometry,1.0,3.0
997,dimension,0.0,0.0
998,distinction,0.5,2.0
998,persistence,1.0,1.0
998,composition,0.04,1.0
998,closure,0.9230769230769231,2.0
998,arithmetic,0.0,0.0
998,geometry,0.9999999999985575,2.0
998,dimension,0.0,0.0
999,distinction,1.0,1.0
999,persistence,1.0,0.0
999,composition,0.0,26.0
999,closure,0.9615384615384616,1.0
999,arithmetic,0.0,0.0
999,geometry,0.0,26.0
999,dimension,0.0,0.0
1000,distinction,1.0,1.0
1000,persistence,1.0,0.0
1000,composition,0.0,26.0
1000,closure,0.9615384615384616,1.0
1000,arithmetic,0.0,0.0
1000,geometry,0.0,26.0
1000,dimension,0.0,0.0
1001,distinction,1.0,1.0
1001,persistence,1.0,0.0
1001,composition,0.0,26.0
1001,closure,0.9615384615384616,1.0
1001,arithmetic,0.0,0.0
1001,geometry,0.0,26.0
1001,dimension,0.0,0.0
1002,distinction,1.0,1.0
1002,persistence,1.0,0.0
1002,composition,0.0,26.0
1002,closure,0.9615384615384616,1.0
1002,arithmetic,0.0,0.0
1002,geometry,0.0,26.0
1002,dimension,0.0,0.0
1003,distinction,1.0,1.0
1003,persistence,1.0,0.0
1003,composition,0.0,26.0
1003,closure,0.9615384615384616,1.0
1003,arithmetic,0.0,0.0
1003,geometry,0.0,26.0
1003,dimension,0.0,0.0
1004,distinction,0.5,2.0
1004,persistence,1.0,1.0
1004,composition,0.04,1.0
1004,closure,0.9230769230769231,2.0
1004,arithmetic,0.0,0.0
1004,geometry,1.0,2.0
1004,dimension,0.0,0.0
1005,distinction,0.5,2.0
1005,persistence,1.0,1.0
1005,composition,0.04,1.0
1005,closure,0.9230769230769231,2.0
1005,arithmetic,0.0,0.0
1005,geometry,0.9999999999985575,2.0
1005,dimension,0.0,0.0
1006,distinction,1.0,1.0
1006,persistence,1.0,0.0
1006,composition,0.0,26.0
1006,closure,0.9615384615384616,1.0
1006,arithmetic,0.0,0.0
1006,geometry,0.0,26.0
1006,dimension,0.0,0.0
1007,distinction,1.0,1.0
1007,persistence,1.0,0.0
1007,composition,0.0,26.0
1007,closure,0.9615384615384616,1.0
1007,arithmetic,0.0,0.0
1007,geometry,0.0,26.0
1007,dimension,0.0,0.0
1008,distinction,0.3333333333333333,3.0
1008,persistence,1.0,2.0
1008,composition,0.0,26.0
1008,closure,0.8846153846153846,3.0
1008,arithmetic,0.0,0.0
1008,geometry,1.0,3.0
1008,dimension,0.0,0.0
1009,distinction,0.5,2.0
1009,persistence,1.0,1.0
1009,composition,0.0,26.0
1009,closure,0.9230769230769231,2.0
1009,arithmetic,0.0,0.0
1009,geometry,1.0,2.0
1009,dimension,0.0,0.0
1010,distinction,1.0,1.0
1010,persistence,1.0,0.0
1010,composition,0.0,26.0
1010,closure,0.9615384615384616,1.0
1010,arithmetic,0.0,0.0
1010,geometry,0.0,26.0
1010,dimension,0.0,0.0
1011,distinction,0.3333333333333333,3.0
1011,persistence,1.0,2.0
1011,composition,0.08,1.0
1011,closure,0.8846153846153846,3.0
1011,arithmetic,0.25,1.0
1011,geometry,1.0,3.0
1011,dimension,0.0,0.0
1012,distinction,1.0,1.0
1012,persistence,1.0,0.0
1012,composition,0.0,26.0
1012,closure,0.9615384615384616,1.0
1012,arithmetic,0.0,0.0
1012,geometry,0.0,26.0
1012,dimension,0.0,0.0
1013,distinction,1.0,1.0
1013,persistence,1.0,0.0
1013,composition,0.0,26.0
1013,closure,0.9615384615384616,1.0
1013,arithmetic,0.0,0.0
1013,geometry,0.0,26.0
1013,dimension,0.0,0.0
1014,distinction,0.5,2.0
1014,persistence,1.0,1.0
1014,composition,0.04,1.0
1014,closure,0.9230769230769231,2.0
1014,arithmetic,0.0,0.0
1014,geometry,0.9999999999985575,2.0
1014,dimension,0.0,0.0
1015,distinction,1.0,3.0
1015,persistence,0.2,26.0
1015,composition,1.0,1.0
1015,closure,0.8846153846153846,3.0
1015,arithmetic,0.0,0.0
1015,geometry,1.0,3.0
1015,dimension,0.0,0.0
1016,distinction,0.5,2.0
1016,persistence,1.0,1.0
1016,composition,0.0,26.0
1016,closure,0.9230769230769231,2.0
1016,arithmetic,0.0,0.0
1016,geometry,1.0,2.0
1016,dimension,0.0,0.0
1017,distinction,0.5,2.0
1017,persistence,1.0,1.0
1017,composition,0.0,26.0
1017,closure,0.9230769230769231,2.0
1017,arithmetic,0.0,0.0
1017,geometry,1.0,2.0
1017,dimension,0.0,0.0
1018,distinction,0.5,2.0
1018,persistence,1.0,1.0
1018,composition,0.0,26.0
1018,closure,0.9230769230769231,2.0
1018,arithmetic,0.25,1.0
1018,geometry,0.9999999999985575,2.0
1018,dimension,0.0,0.0
1019,distinction,0.4,5.0
1019,persistence,0.2,26.0
1019,composition,0.08,1.0
1019,closure,0.8076923076923077,5.0
1019,arithmetic,0.25,3.0
1019,geometry,1.0,5.0
1019,dimension,0.0,0.0
1020,distinction,0.5,2.0
1020,persistence,1.0,1.0
1020,composition,0.0,26.0
1020,closure,0.9230769230769231,2.0
1020,arithmetic,0.0,0.0
1020,geometry,1.0,2.0
1020,dimension,0.0,0.0
1021,distinction,1.0,1.0
1021,persistence,1.0,0.0
1021,composition,0.0,26.0
1021,closure,0.9615384615384616,1.0
1021,arithmetic,0.0,0.0
1021,geometry,0.0,26.0
1021,dimension,0.0,0.0
1022,distinction,0.5,2.0
1022,persistence,1.0,1.0
1022,composition,0.0,26.0
1022,closure,0.9230769230769231,2.0
1022,arithmetic,0.0,0.0
1022,geometry,1.0,2.0
1022,dimension,0.0,0.0
1023,distinction,1.0,2.0
1023,persistence,0.2,26.0
1023,composition,0.0,26.0
1023,closure,0.9230769230769231,2.0
1023,arithmetic,0.0,0.0
1023,geometry,1.0,2.0
1023,dimension,0.0,0.0
1024,distinction,0.5,2.0
1024,persistence,1.0,1.0
1024,composition,0.04,1.0
1024,closure,0.9230769230769231,2.0
1024,arithmetic,0.0,0.0
1024,geometry,0.9999999999985575,2.0
1024,dimension,0.0,0.0
1025,distinction,0.5,2.0
1025,persistence,1.0,1.0
1025,composition,0.04,1.0
1025,closure,0.9230769230769231,2.0
1025,arithmetic,0.0,0.0
1025,geometry,1.0,2.0
1025,dimension,0.0,0.0
1026,distinction,0.3333333333333333,3.0
1026,persistence,1.0,2.0
1026,composition,0.08,1.0
1026,closure,0.8846153846153846,3.0
1026,arithmetic,0.0,0.0
1026,geometry,1.0,3.0
1026,dimension,0.0,0.0
1027,distinction,0.3333333333333333,3.0
1027,persistence,1.0,2.0
1027,composition,0.04,2.0
1027,closure,0.8846153846153846,3.0
1027,arithmetic,0.0,0.0
1027,geometry,0.9999999999981798,3.0
1027,dimension,0.0,0.0
1028,distinction,0.5,2.0
1028,persistence,1.0,1.0
1028,composition,0.04,1.0
1028,closure,0.9230769230769231,2.0
1028,arithmetic,0.0,0.0
1028,geometry,1.0,2.0
1028,dimension,0.0,0.0
1029,distinction,0.5,2.0
1029,persistence,1.0,1.0
1029,composition,0.04,1.0
1029,closure,0.9230769230769231,2.0
1029,arithmetic,0.0,0.0
1029,geometry,1.0,2.0
1029,dimension,0.0,0.0
1030,distinction,0.6666666666666666,3.0
1030,persistence,0.2,26.0
1030,composition,0.04,1.0
1030,closure,0.8846153846153846,3.0
1030,arithmetic,0.0,0.0
1030,geometry,1.0,3.0
1030,dimension,0.0,0.0
1031,distinction,0.2,5.0
1031,persistence,1.0,4.0
1031,composition,0.12,1.0
1031,closure,0.8076923076923077,5.0
1031,arithmetic,0.0,0.0
1031,geometry,1.0,5.0
1031,dimension,0.0,0.0
1032,distinction,1.0,1.0
1032,persistence,1.0,0.0
1032,composition,0.0,26.0
1032,closure,0.9615384615384616,1.0
1032,arithmetic,0.0,0.0
1032,geometry,0.0,26.0
1032,dimension,0.0,0.0
1033,distinction,0.5,2.0
1033,persistence,1.0,1.0
1033,composition,0.0,26.0
1033,closure,0.9230769230769231,2.0
1033,arithmetic,0.0,0.0
1033,geometry,1.0,2.0
1033,dimension,0.0,0.0
1034,distinction,1.0,1.0
1034,persistence,1.0,0.0
1034,composition,0.0,26.0
1034,closure,0.9615384615384616,1.0
1034,arithmetic,0.0,0.0
1034,geometry,0.0,26.0
1034,dimension,0.0,0.0
1035,distinction,1.0,1.0
1035,persistence,1.0,0.0
1035,composition,0.0,26.0
1035,closure,0.9615384615384616,1.0
1035,arithmetic,0.0,0.0
1035,geometry,0.0,26.0
1035,dimension,0.0,0.0
1036,distinction,1.0,3.0
1036,persistence,0.2,26.0
1036,composition,1.0,1.0
1036,closure,0.8846153846153846,3.0
1036,arithmetic,0.0,0.0
1036,geometry,1.0,3.0
1036,dimension,0.0,0.0
1037,distinction,1.0,1.0
1037,persistence,1.0,0.0
1037,composition,0.0,26.0
1037,closure,0.9615384615384616,1.0
1037,arithmetic,0.0,0.0
1037,geometry,0.0,26.0
1037,dimension,0.0,0.0
1038,distinction,1.0,1.0
1038,persistence,1.0,0.0
1038,composition,0.0,26.0
1038,closure,0.9615384615384616,1.0
1038,arithmetic,0.0,0.0
1038,geometry,0.0,26.0
1038,dimension,0.0,0.0
1039,distinction,0.3333333333333333,3.0
1039,persistence,1.0,2.0
1039,composition,0.0,26.0
1039,closure,0.8846153846153846,3.0
1039,arithmetic,0.0,0.0
1039,geometry,1.0,3.0
1039,dimension,0.0,0.0
1040,distinction,1.0,1.0
1040,persistence,1.0,0.0
1040,composition,0.0,26.0
1040,closure,0.9615384615384616,1.0
1040,arithmetic,0.0,0.0
1040,geometry,0.0,26.0
1040,dimension,0.0,0.0
1041,distinction,1.0,1.0
1041,persistence,1.0,0.0
1041,composition,0.0,26.0
1041,closure,0.9615384615384616,1.0
1041,arithmetic,0.0,0.0
1041,geometry,0.0,26.0
1041,dimension,0.0,0.0
1042,distinction,1.0,1.0
1042,persistence,1.0,0.0
1042,composition,0.0,26.0
1042,closure,0.9615384615384616,1.0
1042,arithmetic,0.0,0.0
1042,geometry,0.0,26.0
1042,dimension,0.0,0.0
1043,distinction,1.0,1.0
1043,persistence,1.0,0.0
1043,composition,0.0,26.0
1043,closure,0.9615384615384616,1.0
1043,arithmetic,0.0,0.0
1043,geometry,0.0,26.0
1043,dimension,0.0,0.0
1044,distinction,1.0,2.0
1044,persistence,0.2,26.0
1044,composition,1.0,1.0
1044,closure,0.9230769230769231,2.0
1044,arithmetic,0.0,0.0
1044,geometry,1.0,2.0
1044,dimension,0.0,0.0
1045,distinction,0.5,2.0
1045,persistence,1.0,1.0
1045,composition,0.04,1.0
1045,closure,0.9230769230769231,2.0
1045,arithmetic,0.0,0.0
1045,geometry,1.0,2.0
1045,dimension,0.0,0.0
1046,distinction,0.1111111111111111,9.0
1046,persistence,1.0,8.0
1046,composition,0.16,1.0
1046,closure,0.6538461538461539,9.0
1046,arithmetic,0.5,3.0
1046,geometry,1.0,9.0
1046,dimension,0.5882623287981528,0.0
1047,distinction,1.0,1.0
1047,persistence,1.0,0.0
1047,composition,0.0,26.0
1047,closure,0.9615384615384616,1.0
1047,arithmetic,0.0,0.0
1047,geometry,0.0,26.0
1047,dimension,0.0,0.0
1048,distinction,0.5,2.0
1048,persistence,1.0,1.0
1048,composition,0.04,1.0
1048,closure,0.9230769230769231,2.0
1048,arithmetic,0.0,0.0
1048,geometry,1.0,2.0
1048,dimension,0.0,0.0
1049,distinction,0.5,2.0
1049,persistence,1.0,1.0
1049,composition,0.04,1.0
1049,closure,0.9230769230769231,2.0
1049,arithmetic,0.0,0.0
1049,geometry,0.9999999999985575,2.0
1049,dimension,0.0,0.0
1050,distinction,1.0,1.0
1050,persistence,1.0,0.0
1050,composition,0.0,26.0
1050,closure,0.9615384615384616,1.0
1050,arithmetic,0.0,0.0
1050,geometry,0.0,26.0
1050,dimension,0.0,0.0
1051,distinction,0.5,2.0
1051,persistence,1.0,1.0
1051,composition,0.04,1.0
1051,closure,0.9230769230769231,2.0
1051,arithmetic,0.0,0.0
1051,geometry,0.9999999999985575,2.0
1051,dimension,0.0,0.0
1052,distinction,1.0,1.0
1052,persistence,1.0,0.0
1052,composition,0.0,26.0
1052,closure,0.9615384615384616,1.0
1052,arithmetic,0.0,0.0
1052,geometry,0.0,26.0
1052,dimension,0.0,0.0
1053,distinction,1.0,1.0
1053,persistence,1.0,0.0
1053,composition,0.0,26.0
1053,closure,0.9615384615384616,1.0
1053,arithmetic,0.0,0.0
1053,geometry,0.0,26.0
1053,dimension,0.0,0.0
1054,distinction,1.0,1.0
1054,persistence,1.0,0.0
1054,composition,0.0,26.0
1054,closure,0.9615384615384616,1.0
1054,arithmetic,0.0,0.0
1054,geometry,0.0,26.0
1054,dimension,0.0,0.0
1055,distinction,0.5,2.0
1055,persistence,1.0,1.0
1055,composition,0.04,1.0
1055,closure,0.9230769230769231,2.0
1055,arithmetic,0.0,0.0
1055,geometry,1.0,2.0
1055,dimension,0.0,0.0
1056,distinction,0.5,2.0
1056,persistence,1.0,1.0
1056,composition,0.0,26.0
1056,closure,0.9230769230769231,2.0
1056,arithmetic,0.0,0.0
1056,geometry,0.9999999999985575,2.0
1056,dimension,0.0,0.0
1057,distinction,0.5,2.0
1057,persistence,1.0,1.0
1057,composition,0.0,26.0
1057,closure,0.9230769230769231,2.0
1057,arithmetic,0.0,0.0
1057,geometry,0.9999999999985575,2.0
1057,dimension,0.0,0.0
1058,distinction,0.5,2.0
1058,persistence,1.0,1.0
1058,composition,0.0,26.0
1058,closure,0.9230769230769231,2.0
1058,arithmetic,0.0,0.0
1058,geometry,1.0,2.0
1058,dimension,0.0,0.0
1059,distinction,1.0,1.0
1059,persistence,1.0,0.0
1059,composition,0.0,26.0
1059,closure,0.9615384615384616,1.0
1059,arithmetic,0.0,0.0
1059,geometry,0.0,26.0
1059,dimension,0.0,0.0
1060,distinction,0.5,2.0
1060,persistence,1.0,1.0
1060,composition,0.0,26.0
1060,closure,0.9230769230769231,2.0
1060,arithmetic,0.0,0.0
1060,geometry,0.9999999999985575,2.0
1060,dimension,0.0,0.0
1061,distinction,0.5,2.0
1061,persistence,1.0,1.0
1061,composition,0.04,1.0
1061,closure,0.9230769230769231,2.0
1061,arithmetic,0.0,0.0
1061,geometry,1.0,2.0
1061,dimension,0.0,0.0
1062,distinction,0.3333333333333333,3.0
1062,persistence,1.0,2.0
1062,composition,0.08,1.0
1062,closure,0.8846153846153846,3.0
1062,arithmetic,0.25,2.0
1062,geometry,1.0,3.0
1062,dimension,0.0,0.0
1063,distinction,1.0,1.0
1063,persistence,1.0,0.0
1063,composition,0.0,26.0
1063,closure,0.9615384615384616,1.0
1063,arithmetic,0.0,0.0
1063,geometry,0.0,26.0
1063,dimension,0.0,0.0
1064,distinction,0.5,2.0
1064,persistence,1.0,1.0
1064,composition,0.0,26.0
1064,closure,0.9230769230769231,2.0
1064,arithmetic,0.0,0.0
1064,geometry,0.9999999999985575,2.0
1064,dimension,0.0,0.0
1065,distinction,0.5,2.0
1065,persistence,1.0,1.0
1065,composition,0.04,1.0
1065,closure,0.9230769230769231,2.0
1065,arithmetic,0.0,0.0
1065,geometry,0.9999999999985575,2.0
1065,dimension,0.0,0.0
1066,distinction,1.0,1.0
1066,persistence,1.0,0.0
1066,composition,0.0,26.0
1066,closure,0.9615384615384616,1.0
1066,arithmetic,0.0,0.0
1066,geometry,0.0,26.0
1066,dimension,0.0,0.0
1067,distinction,0.5,2.0
1067,persistence,1.0,1.0
1067,composition,0.0,26.0
1067,closure,0.9230769230769231,2.0
1067,arithmetic,0.0,0.0
1067,geometry,0.9999999999985575,2.0
1067,dimension,0.0,0.0
1068,distinction,1.0,1.0
1068,persistence,1.0,0.0
1068,composition,0.0,26.0
1068,closure,0.9615384615384616,1.0
1068,arithmetic,0.0,0.0
1068,geometry,0.0,26.0
1068,dimension,0.0,0.0
1069,distinction,1.0,1.0
1069,persistence,1.0,0.0
1069,composition,0.0,26.0
1069,closure,0.9615384615384616,1.0
1069,arithmetic,0.0,0.0
1069,geometry,0.0,26.0
1069,dimension,0.0,0.0
1070,distinction,0.75,4.0
1070,persistence,0.2,26.0
1070,composition,1.0,1.0
1070,closure,0.8461538461538461,4.0
1070,arithmetic,0.0,0.0
1070,geometry,1.0,4.0
1070,dimension,0.0,0.0
1071,distinction,0.5,2.0
1071,persistence,1.0,1.0
1071,composition,0.0,26.0
1071,closure,0.9230769230769231,2.0
1071,arithmetic,0.0,0.0
1071,geometry,0.9999999999985575,2.0
1071,dimension,0.0,0.0
1072,distinction,0.5,2.0
